id;deleted;created_date;last_modified_date;created_by;last_modified_by;last_name;first_name;dni;birth_date;address;cuil;plan_social;trabaja;apellido_tutor;nombre_tutor;estudio_primario_tutor;estudio_secundario_tutor;estudio_ter_univ_tutor;dni_tutor;cuil_tutor;telefono1;telefono2;foto_dni;constancia_cuil;constancia6grado;acta_nacimiento;constancia_regular;foto4x4;foto_carnet_vac;ficha_medica;aptitud_fisica;grupo_sanguineo;ficha_inscripcion;libreta6grado;fotocopia_libro_matriz;fotocopia_dni_tutor;constancia_cuil_tutor;localidad_entity_id;parentesco_tutor_entity_id
1120;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Lucía;45711023;2016-04-24;Av. de Mayo 1565;27-45711023-0;false;false;Pérez;Valentina;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23270383;27-23270383-6;11-4692-5369;11-5084-7682;true;true;true;true;true;false;false;true;false;true;false;true;true;true;false;;
1121;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Natalia;48369351;2014-07-13;Salta 48;27-48369351-1;false;false;Ortega;Pedro;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;31499788;20-31499788-4;11-4170-3971;;true;true;true;true;true;false;true;true;true;true;true;true;false;false;true;;
1122;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Pedro;47509861;2012-08-15;Av. Santa Fe 1346;20-47509861-8;false;false;Pérez;Santiago;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;30567458;20-30567458-4;11-5456-3970;11-5489-6901;true;true;true;true;true;true;false;true;true;true;false;true;false;true;true;;
1123;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Lucas;48469329;2012-03-21;Pellegrini 1480;20-48469329-4;false;false;Romano;Julián;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;27922224;20-27922224-6;11-4106-4352;;true;true;false;true;true;true;true;false;false;true;false;true;false;true;true;;
1124;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Gabriel;50893693;2012-01-14;Suipacha 2295;20-50893693-2;true;false;Castro;Julián;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;25603346;20-25603346-2;11-5208-4625;;true;true;false;true;true;true;true;false;true;true;true;true;false;true;true;;
1125;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Jorge;45197824;2012-09-15;San Martín 300;20-45197824-2;false;false;Acosta;Lucía;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32943825;27-32943825-8;11-4633-3415;11-4112-1555;true;true;true;true;true;true;true;true;true;true;true;true;false;false;true;;
1126;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Sol;47008298;2011-03-03;Av. Cabildo 1561;23-47008298-4;false;false;Domínguez;Camila;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;24142979;27-24142979-8;11-4830-3060;;true;true;false;true;true;true;true;true;true;true;true;true;false;true;true;;
1127;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Delfina;50932136;2015-10-04;Suipacha 3081;27-50932136-7;false;false;Rodríguez;Bautista;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27072597;20-27072597-0;11-4016-8429;;true;true;false;true;true;true;true;false;true;true;true;true;true;false;true;;
1128;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Clara;48584832;2015-12-21;Av. de Mayo 1492;27-48584832-6;false;false;Castro;María;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;33331815;27-33331815-1;11-5232-6285;;true;false;true;true;true;true;false;true;true;true;true;true;true;true;true;;
1129;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Jorge;47881985;2017-06-14;Esmeralda 3829;20-47881985-5;false;false;Guzmán;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;24696488;27-24696488-8;11-4523-2668;;false;false;false;true;true;true;true;true;true;false;false;true;true;true;true;;
1130;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Nicolás;46786173;2017-08-12;Suipacha 3044;20-46786173-6;false;false;Romero;Agustín;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;27487553;20-27487553-5;11-5044-8929;;true;true;false;true;true;true;false;true;true;true;true;true;true;true;false;;
1131;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Florencia;49949396;2010-10-12;Belgrano 875;27-49949396-2;false;false;Ortega;Facundo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;24165909;20-24165909-8;11-5127-6967;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1132;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Facundo;51230220;2016-07-19;Moreno 18;20-51230220-4;false;false;Domínguez;Fernando;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34096120;20-34096120-0;11-5070-7350;11-4563-6470;true;true;true;true;true;false;true;false;true;true;true;true;false;false;true;;
1133;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Natalia;46735291;2015-09-14;Av. Cabildo 620;27-46735291-7;false;false;Flores;Delfina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;34171949;27-34171949-1;11-5507-1562;11-4709-2824;true;true;true;true;true;true;true;false;false;true;true;true;false;true;true;;
1134;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Pérez;Sol;46664877;2011-03-28;Av. Cabildo 2831;27-46664877-4;false;false;González;Gustavo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30029843;20-30029843-6;11-5112-6573;;true;true;false;true;true;true;true;true;true;true;true;true;false;false;true;;
1135;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Gabriela;46280186;2014-03-18;Alberdi 4275;27-46280186-1;false;false;Rojas;Julián;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22871614;20-22871614-7;11-5999-4303;;true;true;true;true;true;true;true;false;false;true;true;true;false;true;true;;
1136;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Gabriel;47303793;2009-10-25;Santiago del Estero 1308;23-47303793-9;true;false;Herrera;Isabella;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32352676;27-32352676-7;11-5251-5901;11-4962-8483;true;true;true;true;true;false;true;true;true;false;true;true;true;true;true;;
1137;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Ana;47580103;2010-07-08;Alberdi 1134;27-47580103-8;false;false;Fernández;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;23982673;27-23982673-9;11-5054-8250;11-5211-7429;true;true;true;true;true;true;true;true;false;true;true;false;true;true;true;;
1138;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Victoria;47019554;2008-05-23;Av. Rivadavia 1201;27-47019554-7;false;false;Romano;Fernando;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;34261206;20-34261206-8;11-4347-6869;11-4677-7837;true;true;true;true;true;true;false;false;true;true;true;true;false;true;true;;
1139;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Matías;50225539;2016-11-05;Tucumán 150;20-50225539-9;true;false;Molina;Hernán;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;28977057;20-28977057-8;11-5182-8518;11-5232-6498;true;true;false;true;true;true;true;false;false;true;true;true;true;true;false;;
1140;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;María;50215361;2015-02-10;Santiago del Estero 689;27-50215361-2;false;false;Guzmán;Hernán;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;26035759;20-26035759-0;11-5302-3784;;true;true;true;true;false;true;true;false;true;true;true;true;false;false;true;;
1141;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Victoria;49631796;2017-09-07;Av. Cabildo 3633;27-49631796-9;false;false;Sánchez;Pedro;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;25997918;20-25997918-9;11-5176-6364;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1142;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Tomás;45355935;2018-08-18;Colón 674;20-45355935-2;true;false;Guzmán;Mariana;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23349844;27-23349844-6;11-4187-9810;11-5312-1802;true;false;true;true;false;false;true;true;true;true;true;true;false;true;true;;
1143;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Florencia;47112633;2015-07-05;Sarmiento 4019;27-47112633-6;false;false;Rojas;Facundo;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20314770;20-20314770-9;11-5811-2927;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1144;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Lucas;47168786;2016-08-02;Tucumán 3111;20-47168786-4;false;false;Gutiérrez;Micaela;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;21144737;27-21144737-6;11-5598-1446;;true;false;true;false;true;true;true;false;true;true;true;true;true;true;false;;
1145;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Ramiro;46852380;2011-07-20;Urquiza 3690;23-46852380-9;false;false;Pérez;Cecilia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20011882;27-20011882-6;11-4017-6096;;true;true;false;true;true;true;true;false;true;true;true;true;true;true;true;;
1146;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Federico;50951878;2009-01-19;9 de Julio 1460;20-50951878-6;false;false;Vargas;Florencia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33138657;27-33138657-5;11-5805-8743;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1147;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Fernando;49211363;2010-10-17;Sarmiento 3144;20-49211363-9;true;false;Gómez;Juan;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22364745;20-22364745-7;11-5723-1984;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1148;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Matías;49671968;2009-04-18;Tucumán 1046;23-49671968-9;false;false;Rojas;Florencia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33997519;27-33997519-7;11-4104-7101;11-5700-3053;true;false;false;true;true;false;true;true;true;true;true;true;true;true;false;;
1149;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Gabriel;46413930;2009-05-10;9 de Julio 3692;20-46413930-4;false;false;Romero;Gonzalo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31097812;20-31097812-5;11-4449-2112;11-4993-3182;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
1150;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Daniela;46866324;2013-09-24;Av. Rivadavia 1260;23-46866324-4;true;false;Gutiérrez;Carolina;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26244924;27-26244924-1;11-4314-5624;11-4568-9215;true;true;true;true;true;true;true;true;true;true;true;true;false;true;true;;
1151;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Santiago;49873738;2013-12-15;Av. de Mayo 2383;20-49873738-3;true;false;Ortega;Miguel;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;29818776;20-29818776-1;11-5554-1236;;true;true;true;true;true;false;true;true;true;true;true;true;true;true;false;;
1152;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Victoria;46211152;2011-08-27;Santiago del Estero 1639;27-46211152-0;false;false;Ramírez;Ramiro;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27474009;20-27474009-5;11-4311-7000;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
1153;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Belén;50926613;2016-07-15;Alberdi 1990;27-50926613-7;false;false;González;Santiago;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21087448;20-21087448-9;11-5192-2491;11-5664-4007;true;true;true;true;true;true;true;true;false;false;true;true;true;true;false;;
1154;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Julián;50883481;2012-03-02;Lavalle 2041;20-50883481-1;false;false;Giménez;Sol;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23273131;27-23273131-7;11-5466-7957;;true;true;false;true;true;false;true;true;false;true;true;true;false;true;true;;
1155;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Juan;49793080;2018-09-26;Urquiza 2639;20-49793080-5;false;false;Ramírez;Mariano;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;33764237;20-33764237-4;11-4979-9243;;true;true;true;true;true;true;true;false;false;true;true;true;true;true;true;;
1156;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Álvarez;Delfina;50723484;2017-11-16;Av. Cabildo 4211;23-50723484-4;false;true;Herrera;Hernán;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;31029951;20-31029951-1;11-5809-2389;11-5199-4972;true;true;true;true;true;false;false;true;false;true;true;true;false;true;false;;
1157;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Ramiro;50303660;2017-12-25;San Martín 262;20-50303660-7;false;false;Molina;Ana;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;21404951;27-21404951-7;11-4561-4077;11-4508-8002;true;true;true;true;true;false;true;false;true;true;true;true;true;true;true;;
1158;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Tomás;48554901;2009-08-05;Av. Cabildo 2901;20-48554901-4;false;false;Romero;Natalia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;31882109;27-31882109-2;11-4982-6794;;true;true;true;false;true;true;true;true;true;true;true;true;true;true;true;;
1159;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Juan;50502406;2010-04-13;Tucumán 1598;20-50502406-1;false;false;Álvarez;Santiago;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30084151;20-30084151-2;11-4799-2300;;false;true;true;true;true;true;true;false;true;false;true;true;false;false;true;;
1160;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Daniela;50316307;2008-10-07;Pellegrini 1028;27-50316307-7;false;false;Benítez;Victoria;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;25757444;27-25757444-5;11-5340-7025;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1161;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Natalia;47658554;2011-10-23;Lavalle 4126;27-47658554-1;false;false;Guzmán;Delfina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20429026;27-20429026-7;11-4103-3163;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1162;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;María;49458620;2017-01-14;Belgrano 67;27-49458620-2;false;false;Giménez;Gonzalo;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33996811;20-33996811-0;11-5732-2911;;true;true;true;true;true;true;true;true;true;true;false;true;false;true;false;;
1163;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Gabriela;47561759;2014-03-23;Urquiza 520;27-47561759-8;false;false;Vargas;Gabriela;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27120337;27-27120337-9;11-5884-9805;;true;true;false;true;true;false;true;true;true;false;false;true;true;true;false;;
1164;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Matías;46064418;2008-01-09;Esmeralda 1250;20-46064418-7;false;false;Benítez;Laura;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;31862678;27-31862678-8;11-5535-7483;;true;true;true;true;true;false;true;true;true;true;true;true;true;false;true;;
1165;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Camila;50073101;2011-03-02;Piedras 4175;27-50073101-5;false;false;Herrera;Gabriela;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;24986135;27-24986135-4;11-5507-5397;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1166;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Juana;50966414;2012-02-08;Mitre 3765;27-50966414-0;false;false;Romero;Camila;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;28698890;27-28698890-9;11-5196-5956;11-4113-3787;true;true;true;true;true;false;true;true;true;true;true;true;true;true;false;;
1167;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Julieta;50492111;2015-07-14;Piedras 2935;27-50492111-0;false;false;Guzmán;Martín;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;29816622;20-29816622-5;11-4360-2561;;true;true;true;true;true;true;true;false;true;false;true;true;true;true;true;;
1168;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Gabriel;45072088;2016-10-27;Mitre 1311;20-45072088-8;false;false;Fernández;Camila;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;32333571;27-32333571-6;11-4940-1048;11-4821-8422;false;true;true;false;true;true;true;true;true;true;true;false;true;true;true;;
1169;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Belén;50240463;2010-07-09;Maipú 3930;27-50240463-1;false;false;Silva;Ramiro;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29813736;20-29813736-5;11-4631-6122;;true;true;true;true;true;false;false;false;true;true;true;true;true;false;true;;
1170;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Alejandro;46119527;2015-01-02;Av. Santa Fe 3130;20-46119527-0;true;false;Herrera;Milagros;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22867461;27-22867461-9;11-5219-1350;;true;true;true;true;true;false;true;true;false;true;true;true;false;true;true;;
1171;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Juana;46750635;2013-02-18;Piedras 3649;27-46750635-3;false;false;Silva;Facundo;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;23246211;20-23246211-7;11-4945-1535;;true;true;true;true;true;true;false;true;true;false;true;true;false;true;true;;
1172;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Luis;48844333;2009-06-02;Sarmiento 2208;20-48844333-0;false;false;Giménez;Diego;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32337912;20-32337912-3;11-4914-2941;;true;true;true;true;true;false;true;true;true;false;true;true;true;true;true;;
1173;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Lucía;49708247;2013-09-22;Av. Rivadavia 824;27-49708247-7;false;false;Gómez;María;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27714016;27-27714016-6;11-4260-4572;;true;true;true;true;true;true;true;true;false;true;true;true;false;true;true;;
1174;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Federico;49296853;2012-10-20;Pueyrredón 3210;20-49296853-7;false;false;Pérez;Mariano;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30899830;20-30899830-5;11-5112-8931;;true;true;true;true;true;false;false;true;true;false;true;true;false;true;false;;
1175;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Camila;45561653;2012-01-16;Av. Corrientes 3018;27-45561653-6;false;false;Ruiz;Hernán;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;31810281;20-31810281-4;11-4456-7646;;true;true;false;true;true;true;true;true;true;true;true;true;true;true;true;;
1176;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Daniela;46640748;2008-01-03;Esmeralda 63;27-46640748-3;false;false;Díaz;Laura;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;29748005;27-29748005-2;11-4732-1741;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
1177;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Isabella;51954378;2018-10-10;Av. Cabildo 1800;27-51954378-3;false;false;Vargas;Camila;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;34665198;27-34665198-4;11-4809-1149;;true;true;true;true;true;false;true;true;false;true;false;true;true;true;true;;
1178;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Fernández;Cecilia;49887448;2010-10-06;Pellegrini 4085;27-49887448-2;true;false;Ortega;Lucía;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27498662;27-27498662-5;11-5961-9086;;true;true;true;true;true;false;false;true;true;true;true;true;true;true;true;;
1179;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Medina;María;45158930;2017-03-27;Moreno 2632;27-45158930-5;false;false;López;Gustavo;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;24180237;20-24180237-0;11-5960-9270;;true;true;false;true;true;false;false;true;true;true;true;true;true;false;true;;
1180;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Medina;Sol;49302015;2009-10-05;Pellegrini 840;27-49302015-9;false;false;González;Agustín;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;27885028;20-27885028-6;11-4728-4078;11-4008-4295;true;false;true;true;true;true;true;true;true;true;true;true;false;false;true;;
1181;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Federico;50319489;2014-01-03;Chacabuco 3842;23-50319489-9;false;false;Romero;Victoria;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;33889170;27-33889170-4;11-4311-4237;;false;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
1182;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Nicolás;50435249;2015-10-05;Av. Cabildo 2080;20-50435249-9;true;false;Molina;Bautista;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;27137285;20-27137285-0;11-4147-1029;11-4585-4130;true;false;false;true;true;true;false;true;true;true;true;true;true;true;true;;
1183;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;María;48327206;2017-08-03;Mitre 2609;27-48327206-0;false;false;Álvarez;Hernán;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;24719801;20-24719801-7;11-4853-1525;;true;true;true;true;true;true;true;true;false;false;true;true;false;false;true;;
1184;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Laura;50613680;2016-04-26;Santiago del Estero 132;27-50613680-1;false;true;Ortega;Ana;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32016065;27-32016065-6;11-5628-9712;11-4617-9852;true;false;true;true;true;true;true;true;true;true;true;false;true;true;true;;
1185;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Cecilia;51659491;2008-12-22;Suipacha 1900;27-51659491-3;true;false;Acosta;Miguel;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;22082781;20-22082781-0;11-4472-5621;11-5059-6984;true;true;true;true;true;true;true;true;false;false;true;false;false;true;false;;
